schema_name,table_name,column_name,data_type,column_comment,include_in_training,exclude_reason
public,rs_sewage_info_v2,effluent_tp,"numeric(12,4)",出水总磷(mg/L),yes,
public,rs_sewage_info_v2,effluent_tn,"numeric(12,4)",出水总氮(mg/L),yes,
public,rs_sewage_info_v2,cod_daily_reduction,"numeric(12,4)",COD日削减量(t/d),yes,
public,rs_sewage_info_v2,cod_annual_reduction,"numeric(12,4)",COD年削减量(t/a),yes,
public,rs_sewage_info_v2,pipe_total_length,"numeric(12,2)",园区管网总长(km),yes,
public,rs_sewage_info_v2,well_count,integer,管井数量(个),yes,
public,rs_sewage_info_v2,pump_station_count,integer,提升泵站数量(个),yes,
public,rs_sewage_info_v2,enterprise_total,integer,园区企业总数(家),yes,
public,rs_sewage_info_v2,connected_enterprise,integer,已接入企业数(家),yes,
public,rs_sewage_info_v2,connection_rate,"numeric(6,2)",接入率(%),yes,
public,rs_sewage_info_v2,enterprise_drainage,"numeric(12,2)",企业排水总量(m3/d),yes,
public,rs_sewage_info_v2,key_pollution_enterprise,integer,重点排污企业数(家),yes,
public,rs_sewage_info_v2,online_monitor_enterprise,integer,在线监测企业数(家),yes,
public,rs_sewage_info_v2,monitor_coverage_rate,"numeric(6,2)",监测覆盖率(%),yes,
public,rs_sewage_info_v2,monthly_fee_total,"numeric(12,2)",月污水处理费总额(元),yes,
public,rs_sewage_info_v2,should_collect_enterprise,integer,应征企业数(家),yes,
public,rs_sewage_info_v2,actual_collect_enterprise,integer,实征企业数(家),yes,
public,rs_sewage_info_v2,collection_rate,"numeric(6,2)",征收率(%),yes,
public,rs_sewage_info_v2,operation_unit,character varying(200),运营单位,yes,
public,rs_sewage_info_v2,plan_total_invest,"numeric(14,2)",计划总投资(万元),yes,
public,rs_sewage_info_v2,plan_station_invest,"numeric(14,2)",计划厂站投资(万元),yes,
public,rs_sewage_info_v2,plan_pipe_invest,"numeric(14,2)",计划管网投资(万元),yes,
public,rs_sewage_info_v2,done_total_invest,"numeric(14,2)",已完成总投资(万元),yes,
public,rs_sewage_info_v2,done_station_invest,"numeric(14,2)",已完成厂站投资(万元),yes,
public,rs_sewage_info_v2,done_pipe_invest,"numeric(14,2)",已完成管网投资(万元),yes,
public,rs_sewage_info_v2,total_invest_rate,"numeric(6,2)",总投资完成率(%),yes,
public,rs_sewage_info_v2,built_pipe_length,"numeric(12,2)",已建管网长度(km),yes,
public,rs_sewage_info_v2,collection_rate_efficiency,"numeric(6,2)",污水收集率(%),yes,
public,rs_sewage_info_v2,treatment_rate,"numeric(6,2)",污水处理率(%),yes,
public,rs_sewage_info_v2,compliance_rate,"numeric(6,2)",达标排放率(%),yes,
public,rs_sewage_info_v2,operation_load_rate,"numeric(6,2)",运行负荷率(%),yes,
public,rs_sewage_info_v2,center_lng,"numeric(12,6)",企业中心经度,yes,
public,rs_sewage_info_v2,center_lat,"numeric(12,6)",企业中心纬度,yes,
public,rs_sewage_info_v2,total_outlet_lng,"numeric(12,6)",污水处理设施总排口经度,yes,
public,rs_sewage_info_v2,total_outlet_lat,"numeric(12,6)",污水处理设施总排口纬度,yes,
public,rs_sewage_info_v2,tail_water_destination,character varying(200),尾水排放去向,yes,
public,rs_sewage_info_v2,outlet_photo,character varying(500),排口照片,yes,
public,rs_sewage_info_v2,create_by,bigint,创建人,yes,
public,rs_sewage_info_v2,create_time,timestamp without time zone,创建时间,yes,
public,rs_sewage_info_v2,update_by,bigint,修改人,yes,
public,rs_sewage_info_v2,update_time,timestamp without time zone,修改时间,yes,
public,rs_sewage_info_v2,del_flag,character varying(1),删除标志：0-正常，1-已删除,yes,
public,rs_sewage_info_yc,id,bigint,主键id,yes,
public,rs_sewage_info_yc,name,character varying(255),企业名称,yes,
public,rs_sewage_info_yc,monitor_name,character varying(255),检测点名称,yes,
public,rs_sewage_info_yc,region_code,character varying(32),行政区编码,yes,
public,rs_sewage_info_yc,region_name,character varying(32),行政区名称,yes,
public,rs_sewage_info_yc,emission_type,character(1),排放类型：0-废水,yes,
public,rs_sewage_info_yc,supervision_level,character(1),监管级别：0-一般、1-重点,yes,
public,rs_sewage_info_yc,outlet_location,character varying(32),排污口位置,yes,
public,rs_sewage_info_yc,lon,double precision,经度,yes,
public,rs_sewage_info_yc,lat,double precision,纬度,yes,
public,rs_sewage_info_yc,create_by,bigint,创建人,yes,
public,rs_sewage_info_yc,create_time,timestamp without time zone,创建时间,yes,
public,rs_sewage_info_yc,update_by,bigint,更新人,yes,
public,rs_sewage_info_yc,update_time,timestamp without time zone,更新时间,yes,
public,rs_sewage_info_yc,del_flag,character(1),删除标记,yes,
public,rs_sewage_info_yc,town_flag,boolean,是否城镇污水处理厂,yes,
public,rs_sewage_info_yc,industrial_flag,boolean,是否工业污水处理厂,yes,
public,rs_sewage_park_info,id,bigint,主键id,yes,
public,rs_sewage_park_info,region_code,character varying(32),行政区编码,yes,
public,rs_sewage_park_info,region_name,character varying(32),行政区名称,yes,
public,rs_sewage_park_info,sewage_name,character varying(200),污水处理厂名称,yes,
public,rs_sewage_park_info,sewage_id,bigint,污水厂ID,yes,
public,rs_sewage_park_info,throughput,double precision,处理能力（万吨/日）,yes,
public,rs_sewage_park_info,park_id,bigint,配套园区ID,yes,
public,rs_sewage_park_info,park_name,character varying(200),配套园区名称,yes,
public,rs_sewage_park_info,lon,double precision,经度,yes,
public,rs_sewage_park_info,lat,double precision,纬度,yes,
public,rs_sewage_park_info,geom,"geometry(Point,4326)",图形信息,yes,
public,rs_sewage_park_info,remark,character varying(500),备注,yes,
public,rs_sewage_park_info,create_by,bigint,创建人,yes,
public,rs_sewage_park_info,create_time,timestamp without time zone,创建时间,yes,
public,rs_sewage_park_info,update_by,bigint,修改人,yes,
public,rs_sewage_park_info,update_time,timestamp without time zone,修改时间,yes,
public,rs_sewage_park_info,del_flag,character varying(1),删除标志：0-正常，1-已删除,yes,
public,rs_sewage_park_info,sewage_type,smallint,污水处理厂类型：0-工业、1-生活,yes,
public,rs_warn_records,id,bigint,主键id,yes,
public,rs_warn_records,station_id,bigint,站点id，warn_type为0时,yes,
public,rs_warn_records,pollutant_id,bigint,污染源id，warn_type为3时,yes,
public,rs_warn_records,key_point_id,bigint,"关键点id, warn_type为6时",yes,
public,rs_warn_records,warn_indicator,character varying(100),预警指标,yes,
public,rs_warn_records,warn_type,character(1),预警类型：0 水质预警、1 水文预警、2 气象预警、3 污染源预警、4 网络异常、5 仪器异常,yes,
public,rs_warn_records,warn_value,double precision,预警值,yes,
public,rs_warn_records,standard_value,double precision,标准值,yes,
public,rs_warn_records,unit,character varying(32),单位,yes,
public,rs_warn_records,water_quality_level,character varying(4),水质监测指标等级,yes,
public,rs_warn_records,warn_level,character(1),告警等级：0 一般、1 严重、2 重度,yes,
public,rs_warn_records,warn_content,character varying(255),预警内容,yes,
public,rs_warn_records,warn_time,timestamp without time zone,预警时间,yes,
public,rs_warn_records,publish_status,character(1),是否发布：0 未发布、1 已发布,yes,
public,rs_warn_records,publish_time,timestamp without time zone,发布时间,yes,
public,rs_warn_records,check_status,character(1),是否审核：0 未审核、1 已审核,yes,
public,rs_warn_records,check_time,timestamp without time zone,审核时间,yes,
public,rs_warn_records,manual_auto,character(1),0 手动处理、1 自动处理,yes,
public,rs_warn_records,release_status,character(1),是否解除：0 未解除、1 已解除,yes,
public,rs_warn_records,release_time,timestamp without time zone,解除时间,yes,
public,rs_warn_records,create_by,bigint,创建人,yes,
public,rs_warn_records,create_time,timestamp without time zone,创建时间,yes,
public,rs_warn_records,update_by,bigint,更新人,yes,
public,rs_warn_records,update_time,timestamp without time zone,更新时间,yes,
public,rs_warn_records,del_flag,character(1),删除标记：0 未删除、1 已删除,yes,
public,rs_wastewater_day_records,id,bigint,主键ID,yes,
public,rs_wastewater_day_records,timestamp,timestamp without time zone,统计日期（当日00:00:00）,yes,
public,rs_wastewater_day_records,type,character varying(10),类型：PS-排水口，PQ-排气口,yes,
public,rs_wastewater_day_records,pollutant_id,bigint,"排污口/排气口ID（关联
 rs_pollutant_info.id）",yes,
public,rs_wastewater_day_records,status,character varying(10),"当日综合状态：nobeyond-正常，below-偏低
 ，beyond-超标",yes,
public,rs_wastewater_day_records,record_type,character varying(10),记录类型：0-正常统计，1-补录,yes,
public,rs_wastewater_day_records,ll,double precision,日流量（各小时流量的平均值）,yes,
public,rs_wastewater_day_records,ll_count,integer,日流量有效数据计数（参与平均的小时数）,yes,
public,rs_wastewater_day_records,pfl,double precision,日排流量（各小时排流量的累加值）,yes,
public,rs_wastewater_day_records,pfl_count,integer,日排流量有效数据计数（参与累加的小时数）,yes,
public,rs_wastewater_day_records,m1_value,double precision,"【PS】化学需氧量(COD)日平均值 / 【PQ】烟尘日
 平均值",yes,
public,rs_wastewater_day_records,m1_count,integer,m1 当日有效数据计数,yes,
public,rs_wastewater_day_records,m2_value,double precision,"【PS】总氮(TN)日平均值 / 【PQ】二氧化硫日平均
 值",yes,
public,rs_wastewater_day_records,m2_count,integer,m2 当日有效数据计数,yes,
public,rs_wastewater_day_records,m3_value,double precision,【PS】pH日平均值 / 【PQ】氮氧化物日平均值,yes,
public,rs_wastewater_day_records,m3_count,integer,m3 当日有效数据计数,yes,
public,rs_wastewater_day_records,m4_value,double precision,【PS】氨氮日平均值 / 【PQ】一氧化氮日平均值,yes,
public,rs_wastewater_day_records,m4_count,integer,m4 当日有效数据计数,yes,
public,rs_wastewater_day_records,m5_value,double precision,【PS】水温日平均值 / 【PQ】二氧化氮日平均值,yes,
public,rs_wastewater_day_records,m5_count,integer,m5 当日有效数据计数,yes,
public,rs_wastewater_day_records,m6_value,double precision,【PS】总磷日平均值 / 【PQ】一氧化碳日平均值,yes,
public,rs_wastewater_day_records,m6_count,integer,m6 当日有效数据计数,yes,
public,rs_wastewater_day_records,m7_value,double precision,【PS】悬浮物日平均值 / 【PQ】氯化氢日平均值,yes,
public,rs_wastewater_day_records,m7_count,integer,m7 当日有效数据计数,yes,
public,rs_wastewater_day_records,m8_value,double precision,【PS】余氯日平均值 / 【PQ】非甲烷总烃日平均值,yes,
public,rs_wastewater_day_records,m8_count,integer,m8 当日有效数据计数,yes,
public,rs_wastewater_day_records,m9_value,double precision,【PS】六价铬日平均值 / 【PQ】苯日平均值,yes,
public,rs_wastewater_day_records,m9_count,integer,m9 当日有效数据计数,yes,
public,rs_wastewater_day_records,m10_value,double precision,【PS】石油类日平均值 / 【PQ】甲苯日平均值,yes,
public,rs_wastewater_day_records,m10_count,integer,m10 当日有效数据计数,yes,
public,rs_wastewater_day_records,m11_value,double precision,【PS】氟化物日平均值 / 【PQ】二甲苯日平均值,yes,
public,rs_wastewater_day_records,m11_count,integer,m11 当日有效数据计数,yes,
public,rs_wastewater_day_records,m12_value,double precision,"【PS】总铬日平均值 / 【PQ】碳氢化合物日平均
 值",yes,
public,rs_wastewater_day_records,m12_count,integer,m12 当日有效数据计数,yes,
public,rs_wastewater_day_records,m13_value,double precision,【PS】氰化物日平均值 / 【PQ】甲烷日平均值,yes,
public,rs_wastewater_day_records,m13_count,integer,m13 当日有效数据计数,yes,
public,rs_wastewater_day_records,m14_value,double precision,【PS】总锰日平均值 / 【PQ】氟化氢日平均值,yes,
public,rs_wastewater_day_records,m14_count,integer,m14 当日有效数据计数,yes,
public,rs_wastewater_day_records,m15_value,double precision,【PS】总银日平均值 / 【PQ】二氧化碳日平均值,yes,
public,rs_wastewater_day_records,m15_count,integer,m15 当日有效数据计数,yes,
public,rs_wastewater_day_records,m16_value,double precision,"【PS】总铜日平均值 / 【PQ】1,3-二甲基苯日平
 均值",yes,
public,rs_wastewater_day_records,m16_count,integer,m16 当日有效数据计数,yes,
public,rs_wastewater_day_records,m17_value,double precision,"【PS】总镍日平均值 / 【PQ】乙烯基苯(苯乙烯)
 日平均值",yes,
public,rs_wastewater_day_records,m17_count,integer,m17 当日有效数据计数,yes,
public,rs_wastewater_day_records,m18_value,double precision,【PS】总镉日平均值 / 【PQ】乙苯日平均值,yes,
public,rs_wastewater_day_records,m18_count,integer,m18 当日有效数据计数,yes,
public,rs_wastewater_day_records,m19_value,double precision,"【PS】总砷日平均值 / 【PQ】1,2-二甲基苯日平
 均值",yes,
public,rs_wastewater_day_records,m19_count,integer,m19 当日有效数据计数,yes,
public,rs_wastewater_day_records,m20_value,double precision,【PS】总铅日平均值 / 【PQ】氨(NH3)日平均值,yes,
public,rs_wastewater_day_records,m20_count,integer,m20 当日有效数据计数,yes,
public,rs_wastewater_day_records,m21_value,double precision,【PS】浊度日平均值（仅排水口）,yes,
public,rs_wastewater_day_records,m21_count,integer,m21 当日有效数据计数（仅排水口）,yes,
public,rs_wastewater_day_records,m22_value,double precision,【PS】总锌日平均值（仅排水口）,yes,
public,rs_wastewater_day_records,m22_count,integer,m22 当日有效数据计数（仅排水口）,yes,
public,rs_wastewater_day_records,create_by,bigint,创建人ID,yes,
