object_type,schema_name,table_name,column_name,exclude_reason
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,bas_code,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,bas_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,parent_bas_code,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,businessid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,low_left_long,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,low_left_lat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,up_right_long,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,up_right_lat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,cr_over_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,adcd,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,bas_ad_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,bas_grad,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,bas_area,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,sort,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,bas_source,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,note,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,coordinates,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,optype,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,source,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,optime,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_bas_base_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_code,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,businessid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_lon,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_lat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_xzc,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_loc,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,adcd,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,rv_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_obj,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,object_code,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,device_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,wmst_status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,sbcs,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,bmgs,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,fbl,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,ktjjfw,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,adminunit,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,drctrdpt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,adm_dep,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,note,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,region_source,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,sfxs,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,optype,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,source,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,optime,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_att_wmst_base_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,obj_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,obj_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,obj_code,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,obj_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,basin_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,note,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,sort_order,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,create_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,create_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,update_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,update_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,iz_del,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,water_system,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rcm_rv_lk_res_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rel_st_source_df,st_code,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rel_st_source_df,atcunit,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_rel_st_source_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_warn_stcd_r_df,countywarnid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_warn_stcd_r_df,warnid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_warn_stcd_r_df,stcd,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_warn_stcd_r_df,stwarnid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_warn_stcd_r_df,countystwarnid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_warn_stcd_r_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mp_cd,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mp_nm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mp_addr,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mp_item,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,sour_tp,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,is_auto,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,ts,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,nt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,is_argw,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,is_stat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,use_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mon_g,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,wi_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mon_rat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,use_dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,day_max,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,gq_tp,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,isuse,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,phase,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,is_rep_dww,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,lon,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,lat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,channel_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,river_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,channel_start_point,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,channel_end_point,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,of_branch,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,design_channel_mileage,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,delete_flag,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,channel_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,channel_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,channel_river,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,channel_of_branch,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,level,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,level_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,mileage,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,area,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_channel_level_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,mmsi,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,custom_ship_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,name_en,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,name_cn,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,ship_length,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,ship_width,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,ship_left,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,ship_trail,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,ship_draft,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,guest_amount,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,poll_scope,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,org,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,jxy_receive_ship_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,delete_flag,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,create_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,update_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_base_ship_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,build_scale,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,shoreline_length,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,pass_power,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,pollutant_scope,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_full_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,jxy_wharf_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,longitude,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,latitude,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,img_url,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,mmsi,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,cnname,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,jxy_receive_ship_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,draught,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,length,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,width,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,type_other,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,seat,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycsjtysj_sxhyzssj_data_ship_info_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xh,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entercode,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entername,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,companyname,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,tyshxydm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpcode,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,registrationid,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,licensenum,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_region,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regionname,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,sssf,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,ssds,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,ssqx,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_trade,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,tradename,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,enteraddress,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,longitude,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,latitude,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,lydm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,lymc,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,szgyyq,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,snstdm,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,snstmc,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regaddress,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
