table_schema,table_name,column_name,ordinal_position,data_type,udt_name,is_nullable,column_default,column_comment,has_comment,table_comment
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyz,8,numeric,numeric,YES,,最小监测值,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxzsz,9,numeric,numeric,YES,,最新指数值,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjzsz,10,numeric,numeric,YES,,平均指数值,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdzsz,11,numeric,numeric,YES,,最大指数值,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyzsz,12,numeric,numeric,YES,,最小指数值,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwpfl,13,numeric,numeric,YES,,污染物排放量,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xywrwpfl,14,numeric,numeric,YES,,小时污染物排放量,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjly,15,character varying,varchar,YES,,数据来源,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjzt,16,character varying,varchar,YES,,数据状态,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zt,17,character varying,varchar,YES,,记录状态,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,orgid,18,character varying,varchar,YES,,所属机构ID,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjr,19,character varying,varchar,YES,,创建人,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjsj,20,timestamp without time zone,timestamp,YES,,创建时间,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgr,21,character varying,varchar,YES,,修改人,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgsj,22,timestamp without time zone,timestamp,YES,,修改时间,True,监控数据_日数据_污染物_
public,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,dt,23,character varying,varchar,YES,,分区日期,True,监控数据_日数据_污染物_
public,wh_hydrological_day_records,id,1,bigint,int8,NO,,id,True,水文监测日记录表
public,wh_hydrological_day_records,station_id,2,bigint,int8,YES,,所属站点id,True,水文监测日记录表
public,wh_hydrological_day_records,m1_value,3,double precision,float8,YES,,水深（单位米）,True,水文监测日记录表
public,wh_hydrological_day_records,m1_count,4,bigint,int8,YES,,记录数1,True,水文监测日记录表
public,wh_hydrological_day_records,m2_value,5,double precision,float8,YES,,流速（单位m/s）,True,水文监测日记录表
public,wh_hydrological_day_records,m2_count,6,bigint,int8,YES,,记录数2,True,水文监测日记录表
public,wh_hydrological_day_records,m3_value,7,double precision,float8,YES,,流量（单位m3/s）,True,水文监测日记录表
public,wh_hydrological_day_records,m3_count,8,bigint,int8,YES,,记录数3,True,水文监测日记录表
public,wh_hydrological_day_records,m4_value,9,double precision,float8,YES,,m4_value,True,水文监测日记录表
public,wh_hydrological_day_records,m4_count,10,bigint,int8,YES,,记录数4,True,水文监测日记录表
public,wh_hydrological_day_records,m5_value,11,double precision,float8,YES,,m5_value,True,水文监测日记录表
public,wh_hydrological_day_records,m5_count,12,bigint,int8,YES,,记录数5,True,水文监测日记录表
public,wh_hydrological_day_records,m6_value,13,double precision,float8,YES,,m6_value,True,水文监测日记录表
public,wh_hydrological_day_records,m6_count,14,bigint,int8,YES,,记录数6,True,水文监测日记录表
public,wh_hydrological_day_records,m7_value,15,double precision,float8,YES,,m7_value,True,水文监测日记录表
public,wh_hydrological_day_records,m7_count,16,bigint,int8,YES,,记录数7,True,水文监测日记录表
public,wh_hydrological_day_records,m8_value,17,double precision,float8,YES,,m8_value,True,水文监测日记录表
public,wh_hydrological_day_records,m8_count,18,bigint,int8,YES,,记录数8,True,水文监测日记录表
public,wh_hydrological_day_records,m9_value,19,double precision,float8,YES,,m9_value,True,水文监测日记录表
public,wh_hydrological_day_records,m9_count,20,bigint,int8,YES,,记录数9,True,水文监测日记录表
public,wh_hydrological_day_records,m10_value,21,double precision,float8,YES,,m10_value,True,水文监测日记录表
public,wh_hydrological_day_records,m10_count,22,bigint,int8,YES,,记录数10,True,水文监测日记录表
public,wh_hydrological_day_records,record_type,23,character,bpchar,YES,,记录类型：0 自动、1 手工,True,水文监测日记录表
public,wh_hydrological_day_records,monitor_time,24,timestamp without time zone,timestamp,YES,,监测时间,True,水文监测日记录表
public,wh_hydrological_day_records,create_by,25,bigint,int8,YES,,创建人,True,水文监测日记录表
public,wh_hydrological_day_records,create_time,26,timestamp without time zone,timestamp,YES,,创建时间,True,水文监测日记录表
public,wh_hydrological_day_records,update_by,27,bigint,int8,YES,,更新人,True,水文监测日记录表
public,wh_hydrological_day_records,update_time,28,timestamp without time zone,timestamp,YES,,更新时间,True,水文监测日记录表
public,wh_hydrological_day_records,del_flag,29,character,bpchar,YES,0,删除标记：0 未删除、1 已删除,True,水文监测日记录表
public,wh_hydrological_hour_records,id,1,bigint,int8,NO,,id,True,水文监测小时记录表
public,wh_hydrological_hour_records,station_id,2,bigint,int8,YES,,所属站点id,True,水文监测小时记录表
public,wh_hydrological_hour_records,m1_value,3,double precision,float8,YES,,水深（单位米）,True,水文监测小时记录表
public,wh_hydrological_hour_records,m2_value,4,double precision,float8,YES,,流速（单位m/s）,True,水文监测小时记录表
public,wh_hydrological_hour_records,m3_value,5,double precision,float8,YES,,流量（单位m3/s）,True,水文监测小时记录表
public,wh_hydrological_hour_records,m4_value,6,double precision,float8,YES,,m4_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,m5_value,7,double precision,float8,YES,,m5_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,m6_value,8,double precision,float8,YES,,m6_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,m7_value,9,double precision,float8,YES,,m7_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,m8_value,10,double precision,float8,YES,,m8_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,m9_value,11,double precision,float8,YES,,m9_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,m10_value,12,double precision,float8,YES,,m10_value,True,水文监测小时记录表
public,wh_hydrological_hour_records,record_type,13,character,bpchar,YES,,记录类型：0 自动、1 手工,True,水文监测小时记录表
public,wh_hydrological_hour_records,monitor_time,14,timestamp without time zone,timestamp,YES,,监测时间,True,水文监测小时记录表
public,wh_hydrological_hour_records,create_by,15,bigint,int8,YES,,创建人,True,水文监测小时记录表
public,wh_hydrological_hour_records,create_time,16,timestamp without time zone,timestamp,YES,,创建时间,True,水文监测小时记录表
public,wh_hydrological_hour_records,update_by,17,bigint,int8,YES,,更新人,True,水文监测小时记录表
public,wh_hydrological_hour_records,update_time,18,timestamp without time zone,timestamp,YES,,更新时间,True,水文监测小时记录表
public,wh_hydrological_hour_records,del_flag,19,character,bpchar,YES,0,删除标记：0 未删除、1 已删除,True,水文监测小时记录表
public,wh_hydrological_records_1,id,1,bigint,int8,NO,,主键id,True,水文数据表
public,wh_hydrological_records_1,station_id,2,bigint,int8,YES,,所属站点id,True,水文数据表
public,wh_hydrological_records_1,indicator_code,3,character varying,varchar,YES,,监测指标编号,True,水文数据表
public,wh_hydrological_records_1,monitor_value,4,double precision,float8,YES,,监测值,True,水文数据表
public,wh_hydrological_records_1,monitor_time,5,timestamp without time zone,timestamp,YES,,监测时间,True,水文数据表
public,wh_hydrological_records_1,record_type,6,character,bpchar,YES,,记录类型：0 自动、1 手工,True,水文数据表
public,wh_hydrological_records_1,create_by,7,bigint,int8,YES,,创建人,True,水文数据表
public,wh_hydrological_records_1,create_time,8,timestamp without time zone,timestamp,YES,,创建时间,True,水文数据表
public,wh_hydrological_records_1,update_by,9,bigint,int8,YES,,更新人,True,水文数据表
public,wh_hydrological_records_1,update_time,10,timestamp without time zone,timestamp,YES,,更新时间,True,水文数据表
public,wh_hydrological_records_1,del_flag,11,character,bpchar,YES,0,删除标记：0 未删除、1 已删除,True,水文数据表
public,wh_meteorological_day_records,id,1,bigint,int8,NO,,id,True,气象数据日记录表
public,wh_meteorological_day_records,station_id,2,bigint,int8,YES,,所属站点id,True,气象数据日记录表
public,wh_meteorological_day_records,m1_value,3,double precision,float8,YES,,风速（单位m/s）,True,气象数据日记录表
public,wh_meteorological_day_records,m1_count,4,bigint,int8,YES,,记录数1,True,气象数据日记录表
public,wh_meteorological_day_records,m2_value,5,double precision,float8,YES,,风向,True,气象数据日记录表
public,wh_meteorological_day_records,m2_count,6,bigint,int8,YES,,记录数2,True,气象数据日记录表
public,wh_meteorological_day_records,m3_value,7,double precision,float8,YES,,气压（单位hPa）,True,气象数据日记录表
public,wh_meteorological_day_records,m3_count,8,bigint,int8,YES,,记录数3,True,气象数据日记录表
public,wh_meteorological_day_records,m4_value,9,double precision,float8,YES,,气温（单位℃）,True,气象数据日记录表
public,wh_meteorological_day_records,m4_count,10,bigint,int8,YES,,记录数4,True,气象数据日记录表
public,wh_meteorological_day_records,m5_value,11,double precision,float8,YES,,相对湿度（单位RH）,True,气象数据日记录表
public,wh_meteorological_day_records,m5_count,12,bigint,int8,YES,,记录数5,True,气象数据日记录表
public,wh_meteorological_day_records,m6_value,13,double precision,float8,YES,,雨量（单位mm/m2）,True,气象数据日记录表
public,wh_meteorological_day_records,m6_count,14,bigint,int8,YES,,记录数6,True,气象数据日记录表
public,wh_meteorological_day_records,m7_value,15,double precision,float8,YES,,蒸发量（单位mm/m2）,True,气象数据日记录表
public,wh_meteorological_day_records,m7_count,16,bigint,int8,YES,,记录数7,True,气象数据日记录表
public,wh_meteorological_day_records,m8_value,17,double precision,float8,YES,,小时降雨量（mm）,True,气象数据日记录表
public,wh_meteorological_day_records,m8_count,18,bigint,int8,YES,,记录数8,True,气象数据日记录表
public,wh_meteorological_day_records,m9_value,19,double precision,float8,YES,,24小时降雨量（mm）,True,气象数据日记录表
public,wh_meteorological_day_records,m9_count,20,bigint,int8,YES,,记录数9,True,气象数据日记录表
public,wh_meteorological_day_records,m10_value,21,double precision,float8,YES,,累计降雨量（mm）,True,气象数据日记录表
public,wh_meteorological_day_records,m10_count,22,bigint,int8,YES,,记录数10,True,气象数据日记录表
public,wh_meteorological_day_records,m11_value,23,double precision,float8,YES,,m11_value,True,气象数据日记录表
public,wh_meteorological_day_records,m11_count,24,bigint,int8,YES,,记录数11,True,气象数据日记录表
public,wh_meteorological_day_records,m12_value,25,double precision,float8,YES,,m12_value,True,气象数据日记录表
public,wh_meteorological_day_records,m12_count,26,bigint,int8,YES,,记录数12,True,气象数据日记录表
public,wh_meteorological_day_records,m13_value,27,double precision,float8,YES,,m13_value,True,气象数据日记录表
public,wh_meteorological_day_records,m13_count,28,bigint,int8,YES,,记录数13,True,气象数据日记录表
public,wh_meteorological_day_records,m14_value,29,double precision,float8,YES,,m14_value,True,气象数据日记录表
public,wh_meteorological_day_records,m14_count,30,bigint,int8,YES,,记录数14,True,气象数据日记录表
public,wh_meteorological_day_records,m15_value,31,double precision,float8,YES,,m15_value,True,气象数据日记录表
public,wh_meteorological_day_records,m15_count,32,bigint,int8,YES,,记录数15,True,气象数据日记录表
public,wh_meteorological_day_records,rain_fall,33,double precision,float8,YES,,8-20时降水量（mm）,True,气象数据日记录表
public,wh_meteorological_day_records,high_temp,34,double precision,float8,YES,,日最高气温（℃）,True,气象数据日记录表
public,wh_meteorological_day_records,low_temp,35,double precision,float8,YES,,日最低气温（℃）,True,气象数据日记录表
public,wh_meteorological_day_records,record_type,36,character,bpchar,YES,,记录类型：0 自动、1 手工,True,气象数据日记录表
public,wh_meteorological_day_records,monitor_time,37,timestamp without time zone,timestamp,YES,,监测时间,True,气象数据日记录表
public,wh_meteorological_day_records,create_by,38,bigint,int8,YES,,创建人,True,气象数据日记录表
public,wh_meteorological_day_records,create_time,39,timestamp without time zone,timestamp,YES,,创建时间,True,气象数据日记录表
public,wh_meteorological_day_records,update_by,40,bigint,int8,YES,,更新人,True,气象数据日记录表
public,wh_meteorological_day_records,update_time,41,timestamp without time zone,timestamp,YES,,更新时间,True,气象数据日记录表
public,wh_meteorological_day_records,del_flag,42,character,bpchar,YES,0,删除标记：0 未删除、1 已删除,True,气象数据日记录表
public,wh_meteorological_hour_records,id,1,bigint,int8,NO,,id,True,气象数据小时记录表
public,wh_meteorological_hour_records,station_id,2,bigint,int8,YES,,所属站点id,True,气象数据小时记录表
public,wh_meteorological_hour_records,m1_value,3,double precision,float8,YES,,风速（m/s）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m2_value,4,double precision,float8,YES,,风向,True,气象数据小时记录表
public,wh_meteorological_hour_records,m3_value,5,double precision,float8,YES,,气压（hPa）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m4_value,6,double precision,float8,YES,,气温（℃）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m5_value,7,double precision,float8,YES,,相对湿度（%）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m6_value,8,double precision,float8,YES,,分钟降雨量（mm）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m7_value,9,double precision,float8,YES,,蒸发量（单位mm/m2）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m8_value,10,double precision,float8,YES,,小时降雨量（mm）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m9_value,11,double precision,float8,YES,,24小时降雨量（mm）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m10_value,12,double precision,float8,YES,,累计降雨量（mm）,True,气象数据小时记录表
public,wh_meteorological_hour_records,m11_value,13,double precision,float8,YES,,m11_value,True,气象数据小时记录表
public,wh_meteorological_hour_records,m12_value,14,double precision,float8,YES,,m12_value,True,气象数据小时记录表
public,wh_meteorological_hour_records,m13_value,15,double precision,float8,YES,,m13_value,True,气象数据小时记录表
public,wh_meteorological_hour_records,m14_value,16,double precision,float8,YES,,m14_value,True,气象数据小时记录表
public,wh_meteorological_hour_records,m15_value,17,double precision,float8,YES,,m15_value,True,气象数据小时记录表
public,wh_meteorological_hour_records,record_type,18,character,bpchar,YES,,记录类型：0 自动、1 手工,True,气象数据小时记录表
public,wh_meteorological_hour_records,monitor_time,19,timestamp without time zone,timestamp,YES,,监测时间,True,气象数据小时记录表
public,wh_meteorological_hour_records,create_by,20,bigint,int8,YES,,创建人,True,气象数据小时记录表
public,wh_meteorological_hour_records,create_time,21,timestamp without time zone,timestamp,YES,,创建时间,True,气象数据小时记录表
public,wh_meteorological_hour_records,update_by,22,bigint,int8,YES,,更新人,True,气象数据小时记录表
public,wh_meteorological_hour_records,update_time,23,timestamp without time zone,timestamp,YES,,更新时间,True,气象数据小时记录表
public,wh_meteorological_hour_records,del_flag,24,character,bpchar,YES,0,删除标记：0 未删除、1 已删除,True,气象数据小时记录表
public,wh_meteorological_predict_day_records,id,1,text,text,NO,,id,True,气象预报日记录表
public,wh_meteorological_predict_day_records,station_id,2,bigint,int8,YES,,所属站点id,True,气象预报日记录表
public,wh_meteorological_predict_day_records,winddirect_10m_24h,3,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,winddirect8_10m_24h,4,character varying,varchar,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,winddirect16_10m_24h,5,character varying,varchar,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,hum_2m_24h,6,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,hum_2m_24h_min,7,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,hum_2m_24h_max,8,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,stapress_24h,9,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,pressure_24h,10,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,p850inver_24h,11,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,p925inver_24h,12,double precision,float8,YES,,,False,气象预报日记录表
public,wh_meteorological_predict_day_records,swdown_24h,13,double precision,float8,YES,,,False,气象预报日记录表
