list_name,table_name,column_name,source_comment,list_comment,match_status,issue
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,dt,分区日期,分区日期,match,
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_ship_info_df,cnname,中文船名,中文船名,match,
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_ship_info_df,jxy_receive_ship_id,清洁船净小宜id,清洁船净小宜id,match,
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_ship_info_df,draught,吃水,吃水,match,
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_ship_info_df,type_other,船舶小类,船舶小类,match,
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_ship_info_df,seat,座位数,座位数,match,
safe_candidate_only,stg_ycsjtysj_sxhyzssj_data_ship_info_df,dt,分区日期,分区日期,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entercode,符合HJ 608-2017第6部分的编码规则要求，用于标识唯一固定污染源,符合HJ 608-2017第6部分的编码规则要求，用于标识唯一固定污染源,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entername,固定源名称,固定源名称,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,tyshxydm,统一社会信用代码,统一社会信用代码,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpcode,组织机构代码,组织机构代码,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,registrationid,税务注册号,税务注册号,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,licensenum,排污许可证代码,排污许可证代码,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_region,符合GB/T 2260-2019行政区代码表,符合GB/T 2260-2019行政区代码表,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regionname,符合GB/T 2260-2019行政区代码表,符合GB/T 2260-2019行政区代码表,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,sssf,符合GB/T 2260-2019行政区代码表，如：440000,符合GB/T 2260-2019行政区代码表，如：440000,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,ssds,符合GB/T 2260-2019行政区代码表，如：440300,符合GB/T 2260-2019行政区代码表，如：440300,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_trade,符合GB/T 4754-2017行业代码表,符合GB/T 4754-2017行业代码表,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,tradename,符合GB/T 4754-2017行业代码表,符合GB/T 4754-2017行业代码表,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,enteraddress,经营场所地址,经营场所地址,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,lydm,所属流域代码,所属流域代码,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,lymc,所属流域名称,所属流域名称,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,szgyyq,所在工业园区,所在工业园区,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,snstdm,受纳水体代码,受纳水体代码,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,snstmc,受纳水体名称,受纳水体名称,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regaddress,注册地址,注册地址,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpname,法人名称,法人名称,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environlinkmen,环保联系人,环保联系人,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environtel,环保联系人电话,环保联系人电话,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entersize,企业规模（代码集：WRY_QYGM）,企业规模（代码集：WRY_QYGM）,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,jyfw,经营范围,经营范围,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,fax,传真,传真,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,website,网址,网址,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,email,邮箱,邮箱,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,datasource,数据来源（代码集：WRY_SJLY）,数据来源（代码集：WRY_SJLY）,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjr,创建人,创建人,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjsj,创建时间,创建时间,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgr,修改人,修改人,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgsj,修改时间,修改时间,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,rksj,默认取当前时间,默认取当前时间,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,gxsj,数据修改后需要更新此时间,数据修改后需要更新此时间,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,czbj,操作标记（I：插入；U：更新；D：删除）,操作标记（I：插入；U：更新；D：删除）,match,
safe_candidate_only,stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,dt,分区日期,分区日期,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywid,业务id,业务id,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywmc,业务名称,业务名称,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,qxbm,区县编码,区县编码,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flbm,分类编码,分类编码,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flmc,分类名称,分类名称,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,21bsm,21位标识码,21位标识码,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,zcbm,注册部门,注册部门,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dm,短码,短码,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,bdm,北斗码,北斗码,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,19bsm,19位标识码,19位标识码,match,
safe_candidate_only,stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dt,分区日期,分区日期,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcdxh,监测点序号,监测点序号,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcsj,监测时间,监测时间,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwbh,污染源编号,污染源编号,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxjcz,最新监测值,最新监测值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjjcz,平均监测值,平均监测值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdjcz,最大监测值,最大监测值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyz,最小监测值,最小监测值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxzsz,最新指数值,最新指数值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjzsz,平均指数值,平均指数值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdzsz,最大指数值,最大指数值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyzsz,最小指数值,最小指数值,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwpfl,污染物排放量,污染物排放量,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xywrwpfl,小时污染物排放量,小时污染物排放量,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjzt,数据状态,数据状态,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zt,记录状态,记录状态,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjr,创建人,创建人,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjsj,创建时间,创建时间,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgr,修改人,修改人,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgsj,修改时间,修改时间,match,
safe_candidate_only,stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,dt,分区日期,分区日期,match,
safe_candidate_only,wh_hydrological_records_1,monitor_value,监测值,监测值,match,
safe_candidate_only,wh_meteorological_day_records,rain_fall,8-20时降水量（mm）,8-20时降水量（mm）,match,
safe_candidate_only,wh_meteorological_day_records,high_temp,日最高气温（℃）,日最高气温（℃）,match,
safe_candidate_only,wh_meteorological_day_records,low_temp,日最低气温（℃）,日最低气温（℃）,match,
safe_candidate_only,wh_meteorological_predict_day_records,time,"预报时次,如08时、20时","预报时次,如08时、20时",match,
safe_candidate_only,wh_meteorological_predict_hour_records,time,"预报时次,如08时、20时","预报时次,如08时、20时",match,
safe_candidate_only,wh_meteorological_records_1,monitor_value,监测值,监测值,match,
safe_candidate_only,wm_camera_info,camera_name,摄像头名称,摄像头名称,match,
safe_candidate_only,wm_camera_info,device_supplier,设备厂商,设备厂商,match,
safe_candidate_only,wm_camera_info,device_origin,设备来源,设备来源,match,
safe_candidate_only,wm_camera_info,lon,经度,经度,match,
safe_candidate_only,wm_camera_info,lat,纬度,纬度,match,
safe_candidate_only,wm_camera_info,monitor_subject,监控对象,监控对象,match,
safe_candidate_only,wm_camera_platform,manufacturer,厂商,厂商,match,
safe_candidate_only,wm_camera_platform,model,型号,型号,match,
safe_candidate_only,wm_camera_platform,transport,传输方式: TCP/UDP,传输方式: TCP/UDP,match,
safe_candidate_only,wm_camera_platform,stream_mode,流模式: TCP被动模式/UDP,流模式: TCP被动模式/UDP,match,
safe_candidate_only,wm_camera_platform,ip_address,设备IP地址,设备IP地址,match,
safe_candidate_only,wm_camera_platform,port,设备端口,设备端口,match,
safe_candidate_only,wm_camera_platform,online,"是否在线: 0-离线, 1-在线","是否在线: 0-离线, 1-在线",match,
safe_candidate_only,wm_camera_platform,heart_beat_interval,心跳检测间隔(秒),心跳检测间隔(秒),match,
safe_candidate_only,wm_camera_platform,heart_beat_count,健康检查次数,健康检查次数,match,
safe_candidate_only,wm_camera_platform,charset,字符集,字符集,match,
safe_candidate_only,wm_camera_platform,lon,经度,经度,match,
safe_candidate_only,wm_camera_platform,lat,纬度,纬度,match,
safe_candidate_only,wm_directory,path,完整路径,完整路径,match,
safe_candidate_only,wm_hydrological_info,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
safe_candidate_only,wm_hydrological_info,belong_to_city,归属地市,归属地市,match,
safe_candidate_only,wm_hydrological_info,section_id,断面id,断面id,match,
safe_candidate_only,wm_hydrological_info,river_in,一维模型来流入汇口,一维模型来流入汇口,match,
safe_candidate_only,wm_hydrological_info,in_outlet,污染源类型为污水处理厂时：0 进水口、1 出水口,污染源类型为污水处理厂时：0 进水口、1 出水口,match,
safe_candidate_only,wm_hydrological_info,river_out,一维模型出水口,一维模型出水口,match,
safe_candidate_only,wm_hydrological_info,efdc_in,efdc模型来流入汇口,efdc模型来流入汇口,match,
safe_candidate_only,wm_hydrological_info,efdc_out,efdc模型出水口,efdc模型出水口,match,
safe_candidate_only,wm_hydrological_info,efdc_i,站点所在二维网格I值,站点所在二维网格I值,match,
safe_candidate_only,wm_hydrological_info,efdc_j,站点所在二维网格J值,站点所在二维网格J值,match,
safe_candidate_only,wm_hydrological_info,head_water,headwater序号,headwater序号,match,
safe_candidate_only,wm_hydrological_info,lake_in,是否为入湖港道：0 否、1 是,是否为入湖港道：0 否、1 是,match,
safe_candidate_only,wm_hydrological_info,equipments,自动站的设备清单,自动站的设备清单,match,
safe_candidate_only,wm_hydrological_info,build_time,建设时间,建设时间,match,
safe_candidate_only,wm_hydrological_info,responsible_person,站点责任人,站点责任人,match,
safe_candidate_only,wm_hydrological_info,contact_number,责任人联系电话,责任人联系电话,match,
safe_candidate_only,wm_hydrological_info,img_name,照片名称,照片名称,match,
safe_candidate_only,wm_hydrological_info,img_format,照片格式：img、png等,照片格式：img、png等,match,
safe_candidate_only,wm_image_info,image_url,图片地址,图片地址,match,
safe_candidate_only,wm_image_info,image_formats,图片格式,图片格式,match,
safe_candidate_only,wm_image_info,image_type,图片类型：0-未知、1-断面、2-自动站......,图片类型：0-未知、1-断面、2-自动站......,match,
safe_candidate_only,wm_image_info,image_name,文件名称：原始文件名,文件名称：原始文件名,match,
safe_candidate_only,wm_image_info,image_tag,图片标签,图片标签,match,
safe_candidate_only,wm_meteorological_info,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
safe_candidate_only,wm_meteorological_info,belong_to_city,归属地市,归属地市,match,
safe_candidate_only,wm_meteorological_info,section_id,断面id,断面id,match,
safe_candidate_only,wm_meteorological_info,river_in,一维模型来流入汇口,一维模型来流入汇口,match,
safe_candidate_only,wm_meteorological_info,in_outlet,污染源类型为污水处理厂时：0 进水口、1 出水口,污染源类型为污水处理厂时：0 进水口、1 出水口,match,
safe_candidate_only,wm_meteorological_info,river_out,一维模型出水口,一维模型出水口,match,
safe_candidate_only,wm_meteorological_info,efdc_in,efdc模型来流入汇口,efdc模型来流入汇口,match,
safe_candidate_only,wm_meteorological_info,efdc_out,efdc模型出水口,efdc模型出水口,match,
safe_candidate_only,wm_meteorological_info,efdc_i,站点所在二维网格I值,站点所在二维网格I值,match,
safe_candidate_only,wm_meteorological_info,efdc_j,站点所在二维网格J值,站点所在二维网格J值,match,
safe_candidate_only,wm_meteorological_info,head_water,headwater序号,headwater序号,match,
safe_candidate_only,wm_meteorological_info,lake_in,是否为入湖港道：0 否、1 是,是否为入湖港道：0 否、1 是,match,
safe_candidate_only,wm_meteorological_info,meteorological_table_name,气象监测记录表名,气象监测记录表名,match,
safe_candidate_only,wm_meteorological_info,equipments,自动站的设备清单,自动站的设备清单,match,
safe_candidate_only,wm_meteorological_info,build_time,建设时间,建设时间,match,
safe_candidate_only,wm_meteorological_info,responsible_person,站点责任人,站点责任人,match,
safe_candidate_only,wm_meteorological_info,contact_number,责任人联系电话,责任人联系电话,match,
safe_candidate_only,wm_meteorological_info,img_name,照片名称,照片名称,match,
safe_candidate_only,wm_meteorological_info,img_format,照片格式：img、png等,照片格式：img、png等,match,
safe_candidate_only,wm_panorama_layer,point_name,点位名称,点位名称,match,
safe_candidate_only,wm_panorama_layer,topic,所属专题,所属专题,match,
safe_candidate_only,wm_panorama_layer,directory_id,目录ID,目录ID,match,
safe_candidate_only,wm_panorama_layer,icon,图标地址,图标地址,match,
safe_candidate_only,wm_panorama_layer,coverage_radius,覆盖半径(km),覆盖半径(km),match,
safe_candidate_only,wm_panorama_layer_relation,panorama_id,全景ID,全景ID,match,
safe_candidate_only,wm_panorama_layer_relation,feature_id,要素ID,要素ID,match,
safe_candidate_only,wm_panorama_video,shoot_time,拍摄时间,拍摄时间,match,
safe_candidate_only,wm_panorama_video,url,访问地址,访问地址,match,
safe_candidate_only,wm_raster_info,scene_id,遥感监测影像信息实体类,遥感监测影像信息实体类,match,
safe_candidate_only,wm_raster_info,satellite_info,拍摄卫星,拍摄卫星,match,
safe_candidate_only,wm_raster_info,sensor_info,传感器信息,传感器信息,match,
safe_candidate_only,wm_raster_info,orbit_name,轨道名称,轨道名称,match,
safe_candidate_only,wm_raster_info,processing_version,数据级别,数据级别,match,
safe_candidate_only,wm_raster_info,content_type,文件内容类型,文件内容类型,match,
safe_candidate_only,wm_raster_info,data_location,数据位置,数据位置,match,
safe_candidate_only,wm_raster_info,image_datetime,影像获取时间（年_月_日_时_分）,影像获取时间（年_月_日_时_分）,match,
safe_candidate_only,wm_raster_info,inversion_flag,是否反演,是否反演,match,
safe_candidate_only,wm_raster_inversion,record_id,遥感反演结果表（合并版）,遥感反演结果表（合并版）,match,
safe_candidate_only,wm_raster_inversion,inversion_type,反演类型：water_environment-水环境，algalbloom-水生态，landuse-土地利用,反演类型：water_environment-水环境，algalbloom-水生态，landuse-土地利用,match,
safe_candidate_only,wm_raster_inversion,l1_area,I类/浮叶挺水植被/背景面积,I类/浮叶挺水植被/背景面积,match,
safe_candidate_only,wm_raster_inversion,l2_area,II类/沉水植被/耕地面积,II类/沉水植被/耕地面积,match,
safe_candidate_only,wm_raster_inversion,l3_area,III类/水华/园地面积,III类/水华/园地面积,match,
safe_candidate_only,wm_raster_inversion,l4_area,IV类/水体/林地面积,IV类/水体/林地面积,match,
safe_candidate_only,wm_raster_inversion,l5_area,V类/水体面积,V类/水体面积,match,
safe_candidate_only,wm_raster_inversion,l6_area,劣V类/建设用地面积,劣V类/建设用地面积,match,
safe_candidate_only,wm_raster_inversion,service_url,服务地址,服务地址,match,
safe_candidate_only,wm_raster_inversion,data_time,数据日期,数据日期,match,
safe_candidate_only,wm_section_info,region_id,所属区域id,所属区域id,match,
safe_candidate_only,wm_section_info,section_code,断面编码,断面编码,match,
safe_candidate_only,wm_section_info,trans_regional,跨界类型,跨界类型,match,
safe_candidate_only,wm_section_info,section_nature,断面属性,断面属性,match,
safe_candidate_only,wm_section_info,section_level,断面级别：0-国控、1-省控、2-市控,断面级别：0-国控、1-省控、2-市控,match,
safe_candidate_only,wm_section_info,manage_type,管理类型,管理类型,match,
safe_candidate_only,wm_section_info,manage_level,管理级别,管理级别,match,
safe_candidate_only,wm_section_info,is_examine,考核断面：0 否、1 是,考核断面：0 否、1 是,match,
safe_candidate_only,wm_section_info,examine_level,考核级别,考核级别,match,
safe_candidate_only,wm_section_info,examine_city,考核城市,考核城市,match,
safe_candidate_only,wm_section_info,tributary_trunk,支流/干流：0 干流、1 支流,支流/干流：0 干流、1 支流,match,
safe_candidate_only,wm_section_info,upstream_section_id,上游断面id,上游断面id,match,
safe_candidate_only,wm_section_info,grid_code,网格号,网格号,match,
safe_candidate_only,wm_section_info,grid_i,网格I值,网格I值,match,
safe_candidate_only,wm_section_info,grid_j,网格J值,网格J值,match,
safe_candidate_only,wm_section_wq_info,section_id,断面id,断面id,match,
safe_candidate_only,wm_section_wq_info,year,年份,年份,match,
safe_candidate_only,wm_section_wq_info,water_quality_target_level,目标水质,目标水质,match,
safe_candidate_only,wm_station_info,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
safe_candidate_only,wm_station_info,belong_to_city,归属地市,归属地市,match,
safe_candidate_only,wm_station_info,section_id,断面id,断面id,match,
safe_candidate_only,wm_station_info,river_in,一维模型来流入汇口,一维模型来流入汇口,match,
safe_candidate_only,wm_station_info,in_outlet,污染源类型为污水处理厂时：0 进水口、1 出水口,污染源类型为污水处理厂时：0 进水口、1 出水口,match,
safe_candidate_only,wm_station_info,river_out,一维模型出水口,一维模型出水口,match,
safe_candidate_only,wm_station_info,efdc_in,efdc模型来流入汇口,efdc模型来流入汇口,match,
safe_candidate_only,wm_station_info,efdc_out,efdc模型出水口,efdc模型出水口,match,
safe_candidate_only,wm_station_info,efdc_i,站点所在二维网格I值,站点所在二维网格I值,match,
safe_candidate_only,wm_station_info,efdc_j,站点所在二维网格J值,站点所在二维网格J值,match,
safe_candidate_only,wm_station_info,head_water,headwater序号,headwater序号,match,
safe_candidate_only,wm_station_info,lake_in,是否为入湖港道：0 否、1 是,是否为入湖港道：0 否、1 是,match,
safe_candidate_only,wm_station_info,water_quality_table_name,水质监测记录表名,水质监测记录表名,match,
safe_candidate_only,wm_station_info,meteorological_table_name,气象监测记录表名,气象监测记录表名,match,
safe_candidate_only,wm_station_info,water_quality_indicator_codes,水质监测指标id集合，逗号连接,水质监测指标id集合，逗号连接,match,
safe_candidate_only,wm_station_info,intake_lon,取水口位置,取水口位置,match,
safe_candidate_only,wm_station_info,intake_lat,取水口位置,取水口位置,match,
safe_candidate_only,wm_station_info,equipments,自动站的设备清单,自动站的设备清单,match,
safe_candidate_only,wm_station_info,build_time,建设时间,建设时间,match,
safe_candidate_only,wm_station_info,responsible_person,站点责任人,站点责任人,match,
safe_candidate_only,wm_station_info,contact_number,责任人联系电话,责任人联系电话,match,
safe_candidate_only,wm_station_info,img_name,照片名称,照片名称,match,
safe_candidate_only,wm_station_info,img_format,照片格式：img、png等,照片格式：img、png等,match,
safe_candidate_only,wm_station_info_v2,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
safe_candidate_only,wm_station_info_v2,build_time,建设时间,建设时间,match,
safe_candidate_only,wm_station_info_v2,section_id,断面id,断面id,match,
safe_candidate_only,wm_station_info_v2,equipment_manufacturer,设备厂家,设备厂家,match,
safe_candidate_only,wm_station_info_v2,equipment_model,设备型号,设备型号,match,
safe_candidate_only,wm_station_info_v2,monitor_indicators,监测指标,监测指标,match,
safe_candidate_only,wm_station_info_v2,monitor_frequency,监测频次,监测频次,match,
safe_candidate_only,wm_station_info_v2,eight_direction_photo,八方图,八方图,match,
safe_candidate_only,wm_station_info_v2,om_unit,运维单位,运维单位,match,
safe_candidate_only,wm_station_info_v2,om_person,运维人员,运维人员,match,
safe_candidate_only,wm_station_info_v2,contact_info,联系方式,联系方式,match,
safe_candidate_only,wm_station_info_v2,water_body_name,水体名称,水体名称,match,
safe_candidate_only,wm_uav_info,gateway_sn,网关SN编码,网关SN编码,match,
safe_candidate_only,wm_uav_info,gateway_callsign,网关名称,网关名称,match,
safe_candidate_only,wm_uav_info,gateway_device_model,型号，json格式,型号，json格式,match,
safe_candidate_only,wm_uav_info,gateway_device_online_status,网关在线状态,网关在线状态,match,
safe_candidate_only,wm_uav_info,gateway_mode_code,网关型号编码,网关型号编码,match,
safe_candidate_only,wm_uav_info,gateway_camera_list,网关摄像头列表,网关摄像头列表,match,
safe_candidate_only,wm_uav_info,drone_sn,无人机SN编码,无人机SN编码,match,
safe_candidate_only,wm_uav_info,drone_callsign,无人机名称,无人机名称,match,
safe_candidate_only,wm_uav_info,drone_device_model,无人机型号,无人机型号,match,
safe_candidate_only,wm_uav_info,drone_device_online_status,无人机在线状态,无人机在线状态,match,
safe_candidate_only,wm_uav_info,drone_mode_code,型号编码,型号编码,match,
safe_candidate_only,wm_uav_info,drone_camera_list,无人机摄像头列表,无人机摄像头列表,match,
safe_candidate_only,wm_uav_info,gateway_lon,网关经度,网关经度,match,
safe_candidate_only,wm_uav_info,gateway_lat,网关纬度,网关纬度,match,
safe_candidate_only,wm_uav_info,activation_time,机场激活时间(unix 时间戳),机场激活时间(unix 时间戳),match,
safe_candidate_only,wm_uav_info,acc_time,机场累计运行时长,机场累计运行时长,match,
safe_candidate_only,wm_uav_info,humidity,舱内湿度,舱内湿度,match,
safe_candidate_only,wm_uav_info,job_number,机场累计作业次数,机场累计作业次数,match,
safe_candidate_only,wm_uav_info,storage_total,存储容量 单位：KB,存储容量 单位：KB,match,
safe_candidate_only,wm_uav_info,storage_used,已使用容量 单位：KB,已使用容量 单位：KB,match,
safe_candidate_only,wm_uav_info,brand,品牌：大疆/纵横昆仑,品牌：大疆/纵横昆仑,match,
safe_candidate_only,wm_uav_info,weight,整机重量,整机重量,match,
safe_candidate_only,wm_uav_info,power,功率,功率,match,
safe_candidate_only,wm_uav_info,temperature,工作温度,工作温度,match,
safe_candidate_only,wm_uav_info,max_height,最大高度,最大高度,match,
safe_candidate_only,wm_uav_info,max_radius,最大工作半径,最大工作半径,match,
safe_candidate_only,wm_uav_info,charging_time,充电时间,充电时间,match,
safe_candidate_only,wm_uav_info,cycle_num,电池循环次数,电池循环次数,match,
safe_candidate_only,wm_uav_info,duration_time,备用电池续航时间,备用电池续航时间,match,
safe_candidate_only,wm_water_intake,used_mark,使用状态,使用状态,match,
safe_candidate_only,wm_water_intake,static_flag,统计标识：是、否,统计标识：是、否,match,
safe_candidate_only,wm_water_source,alias,别名,别名,match,
safe_candidate_only,wm_water_source,river_system_name,水系名称,水系名称,match,
safe_candidate_only,wm_water_source,river_system_name_2,二级水系名称,二级水系名称,match,
safe_candidate_only,wm_water_source,river_system_name_3,三级级水系名称,三级级水系名称,match,
safe_candidate_only,wm_water_source,source_state,水源状态,水源状态,match,
safe_candidate_only,wm_water_source,protect_area_status,保护区划定情况,保护区划定情况,match,
safe_candidate_only,wm_water_source,protect_area_cert,保护区划定文号,保护区划定文号,match,
safe_candidate_only,wm_water_source,supply_type,供水类型,供水类型,match,
safe_candidate_only,wm_water_source,supply_service,服务对象,服务对象,match,
safe_candidate_only,wm_water_source,supply_water_daily,日均供水能力（吨/天）,日均供水能力（吨/天）,match,
safe_candidate_only,wm_water_source,supply_water_year,年实际取水量(万吨),年实际取水量(万吨),match,
safe_candidate_only,wm_water_source,supply_water_avg,人均取水量（升/天）,人均取水量（升/天）,match,
safe_candidate_only,wm_water_source,service_people_count,服务人数,服务人数,match,
safe_candidate_only,wm_water_source,water_word_info,对应水厂名称,对应水厂名称,match,
safe_candidate_only,wm_water_source,dbsqssw,地表水取水水位（m）,地表水取水水位（m）,match,
safe_candidate_only,wm_water_source,dbssjksw,地表水设计枯水位（m）,地表水设计枯水位（m）,match,
safe_candidate_only,wm_water_source,dxsmctj,地下水埋藏条件,地下水埋藏条件,match,
safe_candidate_only,wm_water_source,dxshsjzlx,地下水含水介质类型,地下水含水介质类型,match,
safe_candidate_only,wm_water_source,dxssjjs,地下水设计降深（m）,地下水设计降深（m）,match,
safe_candidate_only,wm_water_source,dxsswms,地下水水位埋深（m）,地下水水位埋深（m）,match,
safe_candidate_only,wm_water_source,ccsy,超采水源: 是、否,超采水源: 是、否,match,
safe_candidate_only,wm_water_source,cjjjdkhzb,长江经济带考核指标: 是、否,长江经济带考核指标: 是、否,match,
safe_candidate_only,wm_water_source,build_year,取水口建成年份,取水口建成年份,match,
safe_candidate_only,wm_water_source,used_year,取水口正式使用年份,取水口正式使用年份,match,
safe_candidate_only,wm_water_source_bak0421,alias,别名,别名,match,
safe_candidate_only,wm_water_source_bak0421,area_code,行政区代码,行政区代码,match,
safe_candidate_only,wm_water_source_bak0421,river_system_name,水系名称,水系名称,match,
